source,target,weight
https://openalex.org/A5004830510,https://openalex.org/A5054892400,1
https://openalex.org/A5004830510,https://openalex.org/A5055552144,1
https://openalex.org/A5004830510,https://openalex.org/A5059072790,1
https://openalex.org/A5004830510,https://openalex.org/A5059564159,1
https://openalex.org/A5004830510,https://openalex.org/A5060807711,1
https://openalex.org/A5004830510,https://openalex.org/A5061977051,1
https://openalex.org/A5004830510,https://openalex.org/A5063122307,1
https://openalex.org/A5004830510,https://openalex.org/A5063175945,1
https://openalex.org/A5004830510,https://openalex.org/A5065506851,1
https://openalex.org/A5004830510,https://openalex.org/A5069847208,1
https://openalex.org/A5004830510,https://openalex.org/A5070601448,1
https://openalex.org/A5004830510,https://openalex.org/A5077878276,1
https://openalex.org/A5004830510,https://openalex.org/A5081950790,1
https://openalex.org/A5004830510,https://openalex.org/A5083639278,1
https://openalex.org/A5004830510,https://openalex.org/A5101568266,1
https://openalex.org/A5004830510,https://openalex.org/A5102854958,1
https://openalex.org/A5004830510,https://openalex.org/A5106322339,1
https://openalex.org/A5004830510,https://openalex.org/A5107911889,1
https://openalex.org/A5004830510,https://openalex.org/A5109453266,1
https://openalex.org/A5004830510,https://openalex.org/A5110299993,1
https://openalex.org/A5004830510,https://openalex.org/A5113885817,1
https://openalex.org/A5007834910,https://openalex.org/A5001562050,1
https://openalex.org/A5007834910,https://openalex.org/A5001731251,1
https://openalex.org/A5007834910,https://openalex.org/A5004756333,1
https://openalex.org/A5007834910,https://openalex.org/A5004846711,1
https://openalex.org/A5007834910,https://openalex.org/A5005951305,1
https://openalex.org/A5007834910,https://openalex.org/A5007007404,1
https://openalex.org/A5007834910,https://openalex.org/A5013790646,1
https://openalex.org/A5007834910,https://openalex.org/A5014972181,1
https://openalex.org/A5007834910,https://openalex.org/A5016700461,1
https://openalex.org/A5007834910,https://openalex.org/A5021122880,1
https://openalex.org/A5007834910,https://openalex.org/A5022097827,1
https://openalex.org/A5007834910,https://openalex.org/A5023783658,1
https://openalex.org/A5007834910,https://openalex.org/A5025554206,1
https://openalex.org/A5007834910,https://openalex.org/A5027044033,1
https://openalex.org/A5007834910,https://openalex.org/A5032252442,1
https://openalex.org/A5007834910,https://openalex.org/A5037198503,1
https://openalex.org/A5007834910,https://openalex.org/A5039694693,1
https://openalex.org/A5007834910,https://openalex.org/A5040171276,1
https://openalex.org/A5007834910,https://openalex.org/A5040290360,1
https://openalex.org/A5007834910,https://openalex.org/A5045301167,1
https://openalex.org/A5007834910,https://openalex.org/A5050653783,1
https://openalex.org/A5007834910,https://openalex.org/A5053376791,1
https://openalex.org/A5007834910,https://openalex.org/A5057586786,1
https://openalex.org/A5007834910,https://openalex.org/A5062231021,1
https://openalex.org/A5007834910,https://openalex.org/A5064031188,1
https://openalex.org/A5007834910,https://openalex.org/A5064150548,1
https://openalex.org/A5007834910,https://openalex.org/A5070351685,1
https://openalex.org/A5007834910,https://openalex.org/A5070501483,1
https://openalex.org/A5007834910,https://openalex.org/A5073796630,1
https://openalex.org/A5007834910,https://openalex.org/A5076076101,1
https://openalex.org/A5007834910,https://openalex.org/A5081389327,1
https://openalex.org/A5007834910,https://openalex.org/A5082195410,1
https://openalex.org/A5007834910,https://openalex.org/A5086054339,1
https://openalex.org/A5007834910,https://openalex.org/A5087380706,1
https://openalex.org/A5007834910,https://openalex.org/A5088697304,1
https://openalex.org/A5007834910,https://openalex.org/A5100351254,1
https://openalex.org/A5007834910,https://openalex.org/A5112472336,1
https://openalex.org/A5007834910,https://openalex.org/A5112650278,1
https://openalex.org/A5047616746,https://openalex.org/A5005019504,3
https://openalex.org/A5047616746,https://openalex.org/A5010008244,1
https://openalex.org/A5047616746,https://openalex.org/A5016959622,2
https://openalex.org/A5047616746,https://openalex.org/A5021097809,2
https://openalex.org/A5047616746,https://openalex.org/A5023207846,2
https://openalex.org/A5047616746,https://openalex.org/A5054077929,2
https://openalex.org/A5047616746,https://openalex.org/A5059815525,1
https://openalex.org/A5047616746,https://openalex.org/A5061086963,2
https://openalex.org/A5047616746,https://openalex.org/A5063230906,1
https://openalex.org/A5047616746,https://openalex.org/A5066156346,1
https://openalex.org/A5047616746,https://openalex.org/A5075103191,1
https://openalex.org/A5047616746,https://openalex.org/A5082237231,2
https://openalex.org/A5047616746,https://openalex.org/A5085325388,2
https://openalex.org/A5047616746,https://openalex.org/A5088249067,3
https://openalex.org/A5079452567,https://openalex.org/A5005019504,1
https://openalex.org/A5079452567,https://openalex.org/A5015191967,2
https://openalex.org/A5079452567,https://openalex.org/A5069074260,2
https://openalex.org/A5079452567,https://openalex.org/A5090659943,3
https://openalex.org/A5061932412,https://openalex.org/A5006019606,1
https://openalex.org/A5061932412,https://openalex.org/A5011524817,1
https://openalex.org/A5061932412,https://openalex.org/A5017116197,1
https://openalex.org/A5061932412,https://openalex.org/A5027287190,1
https://openalex.org/A5061932412,https://openalex.org/A5032814555,1
https://openalex.org/A5061932412,https://openalex.org/A5033888353,1
https://openalex.org/A5061932412,https://openalex.org/A5038123737,1
https://openalex.org/A5061932412,https://openalex.org/A5041544857,1
https://openalex.org/A5061932412,https://openalex.org/A5047775250,1
https://openalex.org/A5061932412,https://openalex.org/A5048736684,1
https://openalex.org/A5061932412,https://openalex.org/A5052086418,1
https://openalex.org/A5061932412,https://openalex.org/A5054231540,1
https://openalex.org/A5061932412,https://openalex.org/A5066704295,1
https://openalex.org/A5061932412,https://openalex.org/A5074235648,1
https://openalex.org/A5061932412,https://openalex.org/A5086538526,1
https://openalex.org/A5061932412,https://openalex.org/A5087792692,1
https://openalex.org/A5061932412,https://openalex.org/A5089666473,1
https://openalex.org/A5108111873,https://openalex.org/A5009950983,1
https://openalex.org/A5108111873,https://openalex.org/A5010199371,1
https://openalex.org/A5108111873,https://openalex.org/A5010753463,1
https://openalex.org/A5108111873,https://openalex.org/A5013957672,1
https://openalex.org/A5108111873,https://openalex.org/A5014274154,1
https://openalex.org/A5108111873,https://openalex.org/A5014539077,1
https://openalex.org/A5108111873,https://openalex.org/A5016254887,1
https://openalex.org/A5108111873,https://openalex.org/A5022926135,1
https://openalex.org/A5108111873,https://openalex.org/A5028275753,1
https://openalex.org/A5108111873,https://openalex.org/A5029576940,1
https://openalex.org/A5108111873,https://openalex.org/A5038322695,1
https://openalex.org/A5108111873,https://openalex.org/A5038898518,1
https://openalex.org/A5108111873,https://openalex.org/A5042874867,1
https://openalex.org/A5108111873,https://openalex.org/A5048516635,1
https://openalex.org/A5108111873,https://openalex.org/A5049972616,1
https://openalex.org/A5108111873,https://openalex.org/A5053170826,1
https://openalex.org/A5108111873,https://openalex.org/A5054892400,1
https://openalex.org/A5108111873,https://openalex.org/A5055552144,1
https://openalex.org/A5108111873,https://openalex.org/A5059072790,1
https://openalex.org/A5108111873,https://openalex.org/A5059564159,1
https://openalex.org/A5108111873,https://openalex.org/A5060807711,1
https://openalex.org/A5108111873,https://openalex.org/A5061977051,1
https://openalex.org/A5108111873,https://openalex.org/A5063122307,1
https://openalex.org/A5108111873,https://openalex.org/A5063175945,1
https://openalex.org/A5108111873,https://openalex.org/A5065506851,1
https://openalex.org/A5108111873,https://openalex.org/A5077627222,1
https://openalex.org/A5108111873,https://openalex.org/A5077878276,1
https://openalex.org/A5108111873,https://openalex.org/A5081950790,1
https://openalex.org/A5108111873,https://openalex.org/A5091448186,1
https://openalex.org/A5108111873,https://openalex.org/A5100635887,1
https://openalex.org/A5108111873,https://openalex.org/A5101476415,1
https://openalex.org/A5108111873,https://openalex.org/A5101568266,1
https://openalex.org/A5108111873,https://openalex.org/A5106322339,1
https://openalex.org/A5108111873,https://openalex.org/A5107790015,1
https://openalex.org/A5108111873,https://openalex.org/A5108058720,1
https://openalex.org/A5108111873,https://openalex.org/A5109453266,1
https://openalex.org/A5108111873,https://openalex.org/A5110299993,1
https://openalex.org/A5027287190,https://openalex.org/A5006019606,1
https://openalex.org/A5027287190,https://openalex.org/A5011524817,1
https://openalex.org/A5027287190,https://openalex.org/A5017116197,1
https://openalex.org/A5027287190,https://openalex.org/A5032814555,1
https://openalex.org/A5027287190,https://openalex.org/A5033888353,1
https://openalex.org/A5027287190,https://openalex.org/A5038123737,1
https://openalex.org/A5027287190,https://openalex.org/A5041544857,1
https://openalex.org/A5027287190,https://openalex.org/A5047775250,1
https://openalex.org/A5027287190,https://openalex.org/A5048736684,1
https://openalex.org/A5027287190,https://openalex.org/A5052086418,1
https://openalex.org/A5027287190,https://openalex.org/A5054231540,1
https://openalex.org/A5027287190,https://openalex.org/A5066704295,1
https://openalex.org/A5027287190,https://openalex.org/A5074235648,1
https://openalex.org/A5027287190,https://openalex.org/A5086538526,1
https://openalex.org/A5027287190,https://openalex.org/A5087792692,1
https://openalex.org/A5027287190,https://openalex.org/A5089666473,1
https://openalex.org/A5053376791,https://openalex.org/A5001562050,1
https://openalex.org/A5053376791,https://openalex.org/A5001731251,1
https://openalex.org/A5053376791,https://openalex.org/A5004756333,1
https://openalex.org/A5053376791,https://openalex.org/A5004846711,1
https://openalex.org/A5053376791,https://openalex.org/A5005951305,1
https://openalex.org/A5053376791,https://openalex.org/A5007007404,1
https://openalex.org/A5053376791,https://openalex.org/A5013790646,1
https://openalex.org/A5053376791,https://openalex.org/A5014972181,1
https://openalex.org/A5053376791,https://openalex.org/A5016700461,1
https://openalex.org/A5053376791,https://openalex.org/A5021122880,1
https://openalex.org/A5053376791,https://openalex.org/A5022097827,1
https://openalex.org/A5053376791,https://openalex.org/A5023783658,1
https://openalex.org/A5053376791,https://openalex.org/A5025554206,1
https://openalex.org/A5053376791,https://openalex.org/A5027044033,1
https://openalex.org/A5053376791,https://openalex.org/A5032252442,1
https://openalex.org/A5053376791,https://openalex.org/A5037198503,1
https://openalex.org/A5053376791,https://openalex.org/A5039694693,1
https://openalex.org/A5053376791,https://openalex.org/A5040171276,1
https://openalex.org/A5053376791,https://openalex.org/A5040290360,1
https://openalex.org/A5053376791,https://openalex.org/A5045301167,1
https://openalex.org/A5053376791,https://openalex.org/A5050653783,1
https://openalex.org/A5053376791,https://openalex.org/A5057586786,1
https://openalex.org/A5053376791,https://openalex.org/A5062231021,1
https://openalex.org/A5053376791,https://openalex.org/A5064031188,1
https://openalex.org/A5053376791,https://openalex.org/A5064150548,1
https://openalex.org/A5053376791,https://openalex.org/A5070351685,1
https://openalex.org/A5053376791,https://openalex.org/A5070501483,1
https://openalex.org/A5053376791,https://openalex.org/A5073796630,1
https://openalex.org/A5053376791,https://openalex.org/A5076076101,1
https://openalex.org/A5053376791,https://openalex.org/A5081389327,1
https://openalex.org/A5053376791,https://openalex.org/A5082195410,1
https://openalex.org/A5053376791,https://openalex.org/A5086054339,1
https://openalex.org/A5053376791,https://openalex.org/A5087380706,1
https://openalex.org/A5053376791,https://openalex.org/A5088697304,1
https://openalex.org/A5053376791,https://openalex.org/A5100351254,1
https://openalex.org/A5053376791,https://openalex.org/A5112472336,1
https://openalex.org/A5053376791,https://openalex.org/A5112650278,1
https://openalex.org/A5010037898,https://openalex.org/A5003748863,1
https://openalex.org/A5010037898,https://openalex.org/A5021036251,1
https://openalex.org/A5010037898,https://openalex.org/A5028785788,1
https://openalex.org/A5010037898,https://openalex.org/A5045345947,1
https://openalex.org/A5010037898,https://openalex.org/A5063421849,1
https://openalex.org/A5010037898,https://openalex.org/A5069882980,1
https://openalex.org/A5010037898,https://openalex.org/A5070433412,1
https://openalex.org/A5010037898,https://openalex.org/A5077273376,1
https://openalex.org/A5031331788,https://openalex.org/A5003496918,1
https://openalex.org/A5031331788,https://openalex.org/A5007120220,1
https://openalex.org/A5031331788,https://openalex.org/A5020746926,1
https://openalex.org/A5031331788,https://openalex.org/A5022043678,1
